GEOID,tri
060730091011,64.428
060730091012,41.821
060730091013,83.162
060730091014,97.55
060730100012,66.015
060730100031,109.33
060730100032,87.824
060730100033,87.824
061070001005,356.171
061070027001,548.669
061070017013,0.0
061070008002,128.833
061070039021,245.978
061070026011,3.464
061070001003,295.579
061070013011,0.0
061070034002,8.66
061070020031,0.0
061070008001,8.246
061070031003,5.477
061070037002,10.247
061070004012,3.464
061070043002,4.359
061070034005,217.161
061070007021,34.409
060871222032,75.293
060730091021,20.761
060730091022,20.761
060730091031,17.578
060730091033,62.241
060730091034,77.569
060371212101,28.018
060371216001,22.978
060371216002,22.627
060371394012,61.123
060371395031,41.509
060371395042,43.22
060371837022,59.464
060371863012,88.108
060374023031,33.242
061070009003,5.477
061070003023,7.141
061070031001,5.477
061070010063,0.0
061070042001,8.185
061070002023,21.633
061070038011,25.199
061070006004,15.524
061070024004,0.0
061070031002,8.66
061070003013,1.414
061070014003,89.872
061070014005,23.022
060290039001,10.44
060290055016,148.913
060290052041,400.448
060290031232,3.606
060290028083,3.873
060290031212,3.162
060372117011,28.965
060371021052,247.952
061070018003,0.0
061070002022,7.28
061070009001,9.539
061070007012,62.354
061070016023,7.55
061070025004,10.488
061070005021,2.828
061070034004,7.616
061070027003,384.104
060730083291,56.683
060371435004,85.035
060371439012,83.827
060371439021,81.676
060371043202,31.448
060371043203,31.448
060371048211,30.773
060371064051,72.842
060371249031,14.213
060371810001,213.453
060371810003,130.633
060371810004,82.098
060730093041,76.759
060371413021,66.287
060371413022,66.287
060790106031,59.338
060379107052,30.133
060371254023,11.874
060133080011,26.019
060371219001,26.173
060371219002,26.173
060371220001,22.738
060371220002,22.361
060133040033,4.899
060371271022,21.284
060371276032,12.369
060371276052,9.95
060371277122,13.748
060371288012,0.0
060371320012,14.248
060371321021,21.19
060371351131,33.451
060379800091,387.056
060379800211,76.505
060374803031,37.736
060374803041,36.81
060374803042,36.81
060374811023,38.717
060290031152,3.873
060730083301,36.606
060730083311,41.037
060730083351,115.126
060730083361,122.927
060379106013,21.378
060379106032,32.955
060379106033,40.025
060379106034,25.12
060730093042,94.837
060730093043,94.837
060730095021,59.833
060790104031,117.371
060290031151,3.873
060290055061,17.029
060290033042,83.307
060290033031,199.183
060290038054,7.0
060290052016,370.195
060290041021,5.657
060290049024,8.124
060290060034,88.961
060290060062,220.694
060290060081,791.11
060290063032,11.18
060290060072,126.075
060290060084,204.736
060730095022,123.802
060730095041,104.494
060379203122,51.856
060379203131,43.566
060290046031,5.196
060290060063,748.267
060290031224,3.873
060379203132,87.824
060379203134,58.771
060379203142,103.523
060290038051,6.325
060290039002,30.773
060290050031,7.348
060290060082,133.064
060290033061,213.752
060290052031,140.129
060379107051,26.552
061030004002,11.446
060730083362,142.688
060730083371,96.582
060730083372,93.102
060730083401,46.925
060730083402,52.316
060371835103,62.097
061030005002,22.627
061030005003,14.731
060371835201,15.556
060371836201,40.546
060379203302,79.385
060379203303,64.265
060730095071,113.19
060730095072,218.048
060379203304,50.04
060379203311,18.138
060379203312,35.27
060379203313,35.27
060379107071,57.966
061070023031,13.266
061070023032,12.884
060379203281,56.391
060379203291,24.187
061070023033,8.66
061070023034,10.817
061070026024,8.66
061070029034,7.483
061070033001,7.141
060730083411,32.45
060730083431,28.844
060730083432,45.033
060371836202,40.546
060290046041,12.728
060290049013,8.66
060290052042,48.713
060290052033,111.229
060290052044,351.767
060290052034,355.854
060290022003,4.583
060290060073,289.237
060290060031,69.742
060730083441,59.481
060730096021,72.388
060133902002,197.74
060379108071,135.093
060371814001,115.905
060371814002,115.905
060371815001,82.098
060371815002,82.098
060371375041,112.227
060379108072,122.915
060379200131,73.926
060379200132,87.687
060379200133,85.575
060890123024,0.0
060890122001,39.09
060890113002,14.248
060890122002,69.943
060890123022,106.226
060890116003,40.187
060890105001,32.772
060890118022,45.957
060890124003,315.875
060890108061,26.646
060890125002,606.127
060890119001,31.145
060890116001,363.244
060890116002,347.645
060890105002,57.654
060890101001,0.0
060890102001,0.0
060890103001,9.644
060890104001,0.0
060730083442,68.315
060730083452,70.512
060730083453,54.397
060730083472,107.257
060730083473,31.718
060730083482,31.718
060730083491,57.991
060730096023,32.234
060730096024,70.342
060730096032,26.907
060730096034,29.257
060730096042,26.287
060730096043,31.0
060730096022,95.535
060133020082,8.426
060890104002,0.0
060890104003,13.528
060890104004,13.038
060890105003,13.0
060790102021,57.376
060371393021,18.574
060371395022,104.125
060371396001,86.0
060790102051,59.33
060790102041,58.72
060371398011,50.695
060790126004,49.629
060790127024,134.261
060790127025,47.655
060790103001,30.806
060790127043,16.062
060730083492,41.449
060730083502,63.396
060730083503,48.229
060730083511,46.797
060730083513,63.016
060730083514,48.229
060730083522,96.005
060730096044,31.0
060890114021,15.033
060890119004,20.174
060890123023,2.236
060730097031,141.22
060730097032,132.891
060730097033,70.342
060730097041,149.272
060371397012,55.381
060371397013,102.387
060371397014,95.76
060371397015,55.381
060371397021,238.818
060930010002,109.128
060379200201,38.105
060379200202,87.687
060379200231,27.0
060379200281,133.974
060379200291,133.974
060379200292,151.169
060790105031,113.561
060790105034,109.745
060790105033,109.745
060790105042,139.657
060790128001,70.491
060379203344,50.04
060379200293,195.246
060379200301,93.973
060952520003,49.447
060952520004,72.18
060952521031,114.136
060952521051,145.534
060952521052,125.348
060730083531,96.005
060730083541,121.865
060730083551,40.286
060371392002,43.22
060371392003,41.509
060371393011,73.939
060371393012,22.091
060379200302,81.093
060730083552,91.537
060730083561,37.616
060730083562,37.616
060730097042,139.248
060730097051,133.742
060730097052,77.647
060730100051,68.0
060730100052,68.0
060730100053,47.127
060730100054,38.053
060790106023,100.195
060790107011,30.017
060790107012,32.909
060790107013,46.314
060790107072,123.081
060790107073,110.445
060374336011,18.412
060375344061,0.0
060730083571,40.286
060730083572,44.71
060730083581,44.71
060730083582,49.366
060730083583,49.366
060730083584,44.71
060730083591,57.14
060730083592,56.551
060730083601,30.838
060952525012,10.954
060952525022,8.0
060952521061,84.184
060730085051,57.437
060730085052,54.166
060730085053,57.437
060730085054,70.512
060730085055,54.166
060730097053,133.499
060730097063,87.71
060730097064,87.71
060730170461,76.538
060730097065,85.627
060730097066,141.22
060730171062,5.0
060730085012,97.704
060730083103,133.626
060730083102,106.395
060730185161,115.879
060730083072,22.978
060730157041,39.408
060730200201,331.278
060730176013,34.453
060730057001,83.708
060730039012,40.0
060730204012,143.614
060730032041,55.218
060730022011,36.77
060730153021,168.876
060730138011,105.067
060730208091,63.071
060730191071,174.043
060790107075,61.36
060790107032,35.539
060790109011,119.912
060790109021,133.951
060790109022,129.954
060990023021,10.198
060990026022,6.245
060730204043,67.654
060730170373,89.917
060730083451,62.201
060730162011,153.678
060730079031,72.87
060730103001,14.318
060730203061,246.191
060730166061,110.104
060730212041,313.551
060730039024,31.177
060730207063,105.943
060730022021,32.879
060730092012,19.442
060730032072,68.848
060730158012,41.629
060371815003,91.891
060230111002,136.843
060790109023,72.877
060090002104,36.606
060090004003,287.741
060090004004,255.807
060090003005,299.49
060090003002,60.893
060090002102,75.492
060090003003,104.642
060090002201,14.9
060090004002,97.847
060090001201,40.731
060790110022,156.892
060790110013,207.266
060790111011,72.877
060790111012,39.686
060790111013,119.411
060790111022,41.952
060790111023,41.952
060730209021,451.546
060730186121,4.69
060730170211,184.554
060730205003,55.696
060730083063,74.726
060730186101,25.14
060730098042,182.31
060730170421,124.423
060730083512,41.449
060730083122,95.896
060730146022,170.382
060730200211,124.258
060730056002,40.731
060730200141,32.14
060730209042,594.608
060090003004,251.143
060090005032,139.653
060090004005,137.248
060090001221,205.141
060090002101,71.512
060090004006,118.63
060090004001,350.855
060090002103,73.471
060090003001,360.175
060730200242,3.317
060730199031,52.364
060730170451,134.283
060730170441,94.181
060730094001,30.676
060730208052,43.058
060375722021,26.721
060375017004,64.459
060730116013,26.721
060730116021,26.721
060730116022,25.846
060890115004,18.055
060890126012,70.392
060890123031,0.0
060890123011,54.323
060730188023,118.448
060730083121,196.418
060730199041,35.171
060730083523,107.257
060730096033,35.27
060730198031,1.414
060730074004,56.241
060730190012,247.913
060730204041,23.431
060790111024,90.438
060790111032,62.682
060790112001,159.276
060790112002,549.687
060790112003,159.276
060790112004,303.551
060890119002,2.0
060890123012,19.519
060890123032,0.0
060890124002,85.129
060730100042,37.762
060730031153,16.553
060730027072,49.082
060730100122,47.127
060730132042,26.401
060730213032,397.159
060730134112,86.093
060730209022,226.219
060730209041,245.508
060730208011,371.273
060730196023,40.682
060730196022,47.339
060133362012,9.11
060133381023,2.646
060133331012,22.978
060133331011,72.056
060730191064,58.575
060371813003,23.13
060890127022,29.275
060730117002,18.894
060730126001,7.28
060730126002,28.302
060730203081,18.303
060730203082,8.185
060730203083,18.303
060730203091,11.662
060730203092,13.304
060371395021,86.689
060371395032,43.22
060371395041,104.125
060371396002,77.039
060371412011,3.0
060371412023,139.093
060371432003,46.0
060371436041,22.627
060371831031,74.27
060371832211,91.891
060371832222,103.489
060371852031,166.859
060371852032,113.908
060374333071,43.359
060374335041,10.296
060730170492,150.396
060730098025,57.55
060730083281,31.177
060790113002,66.851
060790113003,272.085
060790114001,91.362
060790115011,32.202
060374340033,21.401
060374340041,16.31
060373010003,114.695
060375028011,1.0
060375515011,2.0
060375515021,1.414
060375515022,2.449
060375520012,9.695
060375520021,9.055
060375520023,9.055
060374825223,43.474
060730171061,49.396
060730200142,95.467
060730198062,1.0
060730185152,1.0
060730178102,51.952
060730079034,72.87
060730161003,66.37
060730085022,41.243
060730071002,83.277
060730190021,156.151
060730009005,52.01
060730191011,542.205
060730083331,75.756
060730028043,53.554
060730134121,82.589
060375004031,61.237
060375020053,28.948
060375022002,13.964
060375031042,13.379
060375302023,41.809
060372398023,7.141
060372403004,14.177
060372404023,16.125
060372410011,20.543
060372412021,17.059
060372412022,17.059
060372625011,87.755
060372071032,38.171
060372117042,17.861
060372170023,26.363
060374309011,57.966
060952508012,63.198
060952509001,22.605
060952511001,15.843
060730133082,35.242
060730122001,34.699
060730116011,18.894
060730154042,38.872
060730212042,189.412
060730097061,97.688
060374309012,49.548
060374309013,42.391
060374309021,40.497
060374309022,49.548
060374310011,49.528
060374315011,16.613
060374315023,16.613
060374331011,10.817
060374331021,11.489
060372756021,19.698
060372912102,10.863
060372913002,2.0
060730170225,38.575
060730170226,81.823
060730171064,13.454
060730171093,87.138
060730171101,441.923
060730172002,79.825
060730173032,53.833
060730171102,127.475
060730171103,14.491
060372920002,4.123
060372943022,17.578
060372947012,0.0
060372951032,52.707
060372964022,99.423
060372975005,139.119
060379800141,0.0
060379800181,22.65
060379800301,41.593
060730172001,66.197
060730178114,60.283
060730200262,88.323
060730185131,55.785
060739901000,0.0
060730188025,85.135
060730191012,338.328
060730191014,271.345
060730191063,136.466
060730193013,94.947
060730193033,81.523
060730196012,73.007
060730198033,1.0
060730198064,69.793
060730199043,35.171
060379800331,0.0
060379901000,13.0
060376040022,19.313
060376040023,6.0
060376200022,35.482
060376203051,61.522
060376203052,61.522
060376203054,53.814
060376203055,61.522
060376203056,53.814
060376205222,27.982
060376205223,15.264
060650470001,3.317
060650470002,1.0
060659401001,25.807
060371231041,26.907
060371231042,25.69
060371231043,25.632
060371232031,19.774
060379200355,104.288
060379200361,29.614
060379200362,52.345
060379200363,184.803
060379200364,195.246
060376207025,22.978
060376209042,33.121
060376210042,60.258
060376210043,66.506
060376210044,66.506
060730134213,43.186
060730136053,104.322
060730139032,54.157
060730143002,64.622
060650435092,12.689
060650497003,41.352
060650503003,78.765
060650504005,84.161
060730149012,124.948
060375414004,3.464
060374614001,83.042
060374811031,30.249
060372134022,33.956
060374053023,23.896
060371288022,0.0
060372374021,13.266
060790117044,231.441
060790117041,352.05
060790117011,48.021
060790118001,76.361
060790118003,65.574
060730163012,29.967
060730163022,28.478
060730164011,74.108
060730164012,57.567
060730129001,27.404
060730129002,33.015
060730129003,27.404
060952513002,32.604
060952513001,32.604
060952515002,30.116
060952515003,13.077
060952517011,15.0
060952517012,15.811
060730128003,21.749
060730190013,90.067
060730196011,72.076
060730168111,67.134
060730191013,213.352
060730188022,95.661
060730098043,90.311
060730083501,59.271
060730207094,100.509
060730214003,85.059
060730216002,3.162
060730218002,7.071
060730220001,29.866
060730220002,21.886
060730180002,29.24
060371394021,71.148
060371852033,157.937
060371852041,156.208
060371852042,157.937
060371863013,97.974
060374020023,64.428
060374023032,28.792
060374023041,30.48
060374028042,27.911
060374029031,25.318
060374029041,21.071
060730170302,91.826
060730170303,58.856
060375535041,8.426
060375535042,8.426
060375541042,11.136
060375541051,10.392
060375541052,10.392
060375542032,12.57
060375543013,10.1
060375543021,10.1
060375544051,12.57
060375544052,11.832
060375544061,9.592
060371433005,46.0
060371436031,22.627
060372625012,87.755
060730170311,115.568
060730170312,115.568
060730166131,95.786
060730200263,288.813
060730200271,277.847
060730202063,0.0
060730203044,294.724
060730207053,63.38
060730207081,67.357
060730207091,298.319
060372626041,155.875
060372627063,126.246
